sentence_id	sentence	label
MIS_2338-eurl_02_001	تتوقف آلات الكمنجة عن العزف إلا من واحدة تلعب لحنا حزينا، يرافقها من الخلف صوت تشيلو حزين كأنه يزيد من نحيب تلك الكمنجة الوحيدة.	SUBJ
AFP_696-eurl_03_028	تعقيب من هيئة التحرير: في النسخة السابقة من الموضوع وقع التباس يوحي بأن السيد أحمد منصور هو أحد السلفيين.	OBJ
FAT_1062-eurl_03_004	وذكر البيان أن مراكز نقل الدم القومية تتواصل مع المتعافيين في نطاق المحافظة التابعين لها من خلال فرق الدعم النفسي الاجتماعي ويتم تحديد مواعيد للمتعافيين لاستقبالهم بتلك المراكز وسحب البلازما، كما أنه يمكن معرفة أرقام وعناوين تلك المراكز من خلال الموقع الرسمي الإلكتروني الخاص بوزارة الصحة والسكان	OBJ
MIS_2168-eurl_03_005	انساق الشاب حسني بعد ذلك إلى موهبته في الغناء، وبدأ حياته الفنية بإحياء الحفلات والأعراس والسهرات، إلى أن لمع نجمه في سماء أغنية الراي العاطفية، ولم يتخل أبدا عن العاطفة في الأغاني التي أداها، رغم القتل والخوف والكراهية التي حاولت بثها الجماعات الإرهابية في تلك القترة العصيبة.	SUBJ
MIS_480-curl_03_006	وفي وقت سابق من الأسبوع، قام جان روسو، قائد نادي سكوكوزا للغولف الموجود داخل الحديقة، بالتقاط مقاطع فيديو في الصباح الباكر وصور الأسود والضباع على العشب الأخضر.	OBJ
MIS_905-eurl_07_008	الجرائم ضد الإنسانية، وهي أي فعل من الأفعال المحظورة المنصوص عليها في نظام روما، إذا ارتكب بشكل منظم وممنهج ضد مجموعة من السكان المدنيين، مثل القتل العمد والإبادة والاغتصاب والإبعاد والنقل القسري والتفرقة العنصرية والاسترقاق.	OBJ
MIS_641-curl_09_004	وأشار الطبيب إلى أن المواطنين مثل دانيال لو التزموا البيت سننتصر على الخصم وهو عندنا يمثل فيروس كورونا خاصة وأن الفريق الطبى والعاملين بالمستشفى يعملون فوق طاقتهم لإنقاذ أرواح المواطنين من الفيروس اللعين لكن المواطنين يواجهون ما نقوم به من جهد باستهتار وتنتج عنه حالات إيجابية لكورونا.	OBJ
MIS_2361-eurl_01_012	الدور الذي لا يعجبني ولا أشعر به لا أنجح بتأديته، لأني لا أحب التكنيك وأعتمد بأدائي على الإحساس الداخلي ونقل ما في القلب ليصل بسرعة أكبر إلى المشاهد.	SUBJ
MIS_652-eurl_01_018	صرخة بن علية تشبه صرخة الأم	SUBJ
AFP_973-eurl_03_006	"من جانبه، قال البرت ريفيرا رئيس حزب المواطنة ""نحن هنا لنقول لا للانفصال ونعم لاسبانيا""، في حين ندد رئيس حزب فوكس سانتييغو اباسكال ب ""خيانة حكومة غير شرعية وكاذبة مدعومة من أعداء اسبانيا"" في اشارة الى أنصار استقلال كاتالونيا."	OBJ
MIS_281-curl_07_007	جدير بالذكر أن تونس أعلنت في 2 مارس تسجيل أول إصابة مؤكدة.	OBJ
MIS_299-curl_02_003	وتواصل فريق تقصّى صحّة الأخبار فى وكالة فرانس برس مع الناطق الرسمى باسم مجموعة CR7 الذى أكّد أنّ الخبر غير دقيق، مضيفا لم نتلقّ أى إرشادات بهذا الصدد، ونعمل كفندقٍ وسنبقى فندقاً...	OBJ
MIS_446-eurl_01_040	بعد الخروج من هذه الأزمة غير المسبوقة، يتوجب على بلدنا فرنسا، وعلى دول الاتحاد الأوروبي استخلاص العبر، كي لا تتكرر مجموعة من الأخطاء مرة أخرى.	OBJ
AFP_887-eurl_01_016	وقال اللواء التركي إن وزارة الداخلية تنشر أسماء وصور المطلوبين، وهم: إبراهيم يوسف إبراهيم الوزان، وأحمد سالم أحمد الحليف الغامدي، وبسام منصور حمد اليحيى، وحسن فرج محمد القرقاح القحطاني، وحسن حميد حسن الويباري الشمري، وسعيد فلاح عايض آل رشيد، وسلطان عبد العزيز علي الحسيني الشهري، وسويلم الهادي سويلم القعيقعي الرويلي، وعبد الرحمن محمد علي البكري الشهري، وعبد الرحيم عبد الله عمر المطلق، وعبد الهادي معيض عبد الهادي المسردي القحطاني، وفيصل محمد سعيد الحميد الزهراني، ومحسن محمد محسن العصيمي العتيبي، ومحمد سليمان رحيان الصقري العنزي، ومحمد عوض سعيد الفهمي الزهراني، وهشام فهد محمد الخضير.	OBJ
MIS_2290-curl_04_009	وتبين أيضا أن زوجة الجاني سبق ان قامت بقطع المساعدة المالية عن ابنهما، وأن هذا الأخير قام بالتآمر على والديه عن طريق حشو المسدس بالرصاص، وهو عالم بما دأب عليه أبوه من عادة تهديد أمه بالقتل عن طريق ذلك المسدس الفارغ، فإن نفذ تهديده مرة واحدة فسيتخلص من أمه وأبيه بضربة، أو رصاصة واحدة.	OBJ
AFP_587-curl_03_012	ولم تسلم حتى المساجد من هذه الأمطار حيث غرقت قاعات صلاة وفق ما نشره مستخدمون.	OBJ
MIS_202-curl_02_009	حول هذه الإحصائية يشير مراقبون إلى أن الأرقام الواردة فيها لا تعكس الواقع، إذ ينبغي الأخذ بعين الاعتبار الدول حيث يتم تنفيذ أحكام الإعدام، مما يشير إلى أن عدد السجناء في بعض البلدان كان سيصبح أكبر في حال لم تنفذ أحكام الإعدام فيها.	OBJ
MIS_19-curl_03_004	كما يمكن أن تتسبب هذه الحادثة بمشاكل فى الاتصال وانقطاع الشبكة.	OBJ
MIS_22-curl_01_011	"وقال أغرانوفيتش: ""كانت تلك شبكة من صفحات مصممة لتبدو مثل منظمات الإعلام المحلي ومنظمات الدفاع عن الحقوق""."	OBJ
AFP_973-eurl_03_002	"ورفع المتظاهرون اعلاما اسبانية ولافتات كتب عليها ""سانشيز كفى"" وتجمعوا بساحة كولون بوسط العاصمة وذلك قبل يومين من بدء محاكمة تاريخية الثلاثاء ل 12 من المسؤولين الكاتالونيين السابقين لدورهم في محاولة انفصال هذا الاقليم في تشرين الاول/اكتوبر 2017."	OBJ
AFP_84-eurl_08_005	يذكر أن بلديات ومصانع تابعة للدولة في إيران، تشهد إضرابات من جانب الموظفين بسبب تأخير مستحقاتهم المالية.	OBJ
MIS_2077-eurl_03_024	هذه الهجمات الشريرة ضد الأبرياء يجب أن تتوقف.	SUBJ
MIS_702-curl_06_011	وفي 10 أبريل 1815، وقع ثاني أكبر ثوران بركاني في 2000 سنة، في جبل تامبورا في إندونيسيا، ما أسفر عن مقتل 71 ألف شخص على الأقل.	OBJ
AFP_724-eurl_05_008	"كما أكد أن ""فترة الاستعمار التي تلت (للكونغو البلجيكية من 1908-1960) سببت أيضا معاناة وإذلالا""."	OBJ
MIS_1093-curl_02_013	لكن وجب الحذر من استخدام كشّافات لم يتم اختبارها من قبل علماء أو كشّافات مصنوعة في المنزل وغيرها، والتي من الممكن أن تؤذي شبكية العين بشدة في حالة الاستخدام الخاطئ دون اشراف طبيب مختص.	SUBJ
MIS_2338-eurl_02_039	ذلك الدمج العبقري لموسيقى الشعوب والغوص في ما وراء الصورة واللحن؛ جعل موريس جار فعلا الملحن صاحب الألف أذن.	SUBJ
AFP_696-eurl_03_001	"في طريقنا بسيارة الأجرة إلى دار النشر ""إقرأ""، المشرفة على توزيع مصاحف القرآن المجانية في ألمانيا، بدا لنا المشهد المحيط بالمؤسسة، وكأنه جزء من فيلم رعب تظهر مشاهده أمامنا، فبالقرب من محل بيع اللحوم، حيث كان هناك غرابان ينعقان، نظر إلينا رجلان قرب كومة قش محترقة."	OBJ
AFP_427-curl_02_019	"وأضافت بأنها ""ترقص لتفرح الناس وتُفرح نفسها رغم الحالة التي تنتابها بسبب الفيروس."	OBJ
FAT_290-eurl_02_007	أحداث الحادي عشر من سبتمبر نقطة التحول	SUBJ
MIS_855-eurl_01_027	إن هناك كثيرا من التقارير للجنة الوطنية لحقوق الإنسان في دولة قطر تبين الانتهاكات المختلفة، كان آخرها التقرير الذي صدر مؤخرا في الذكرى الثالثة للحصار.	OBJ
AFP_885-eurl_01_002	ولقيت هذه المبادرة تجاوباً كبيراً في الشارع الفلسطيني ومواقع التواصل الاجتماعي، مطالبين باقي العائلات والشبان الاقتداء بما قام به الشاب أنس من أجل الحفاظ على سلامة الجميع في مدينة أم الفحم، بخاصة وأن عدد الإصابات عاد ليرتفع في الأيام الأخيرة.	OBJ
